user_id,birthday,gender,auction_id,cat_id,cat1,property,buy_mount,day,birthday_date,day_date,age
2230873305,20120201,0,36078196999,50009540,50014815,21458:87053095;9176982:641252401;2191928:3632786;2191842:13613107;2815901:59118284;122451853:6474327;22277:3818789;21479:44208;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937,1,20141105,2012-02-01,2014-11-05,33
2298687186,20121009,1,42483180297,50013636,50008168,21458:216724052;36628385:3332998;1628665:3233938;1628665:29784;1628665:29799;25935:21991;32047:93471;122217801:3265977;122217801:3248884;122217801:3340598;122217801:34731;122217801:125938;22135:31412;122217803:30916;22009:27417714;122277569:21983;2049128:117906617;22066:31379;22022:110150624;122277668:117942785,1,20150128,2012-10-09,2015-01-28,27
330830,20091007,0,37313685773,50006602,50008168,10984217:21985;21479:106713;1628665:29790;1628665:29778;21475:3473865;21475:3229496;21475:38368874;21475:19811010;21967:29841;122217803:30914;25935:31381,6,20141105,2009-10-07,2014-11-05,61
645557,20120207,0,18250831986,50018615,38,21458:3270826;6933666:112911;33595:16453265,1,20121213,2012-02-07,2012-12-13,10
1567601,20120707,0,12465395269,50016704,50022520,21458:3394654;5261331:3966218;1633959:3371968;5261493:52657772;5261480:37474085;34394:29800;33017:114414;33016:104551;1629333:3271268;1629323:106664;1629341:3230695;1629335:3271277;1629337:117245;1629342:30910;1629344:3271318;1629348:114412;1628366:3230095;6619922:65007541;16646653:52928015;1628665:3233942;1628665:3233938;22142:31457;22142:31458;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:82023;22142:82026;22142:82029;22142:82032,1,20120718,2012-07-07,2012-07-18,0
10502300,20120504,0,13447157946,50010555,50008168,25935:31381;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:131622;1628665:108579;1628665:29785;22019:3238327;22019:3228688;22019:3265977;22019:3340598;22019:34731;3783431:38363838;32047:93471;1628366:30916;8151548:29800;3988915:104912;1628348:11468;3731658:30902;21458:120468245;15434023:7424278;1633959:7424278,1,20121204,2012-05-04,2012-12-04,7
11461439,20130307,1,9479844425,50012464,50014815,21458:28155;1628665:31614;1628665:61550;7144773:28619;2815901:9988258;1633959:3434544,1,20130112,2013-03-07,2013-01-12,-2
12155387,20090805,1,17990671329,50023646,28,11666049:40203;11644036:30689;21475:137325,1,20130908,2009-08-05,2013-09-08,49
12576056,20110611,0,17676479598,50146022,50008168,1628665:29782;1628665:29796;1628665:3233938;33245:23416;22019:31001;22019:3238327;13395135:21671,1,20121219,2011-06-11,2012-12-19,18
13101455,20110819,0,13887162135,50012423,28,21458:8535341;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1633959:3277607;36099:31158;2397831:16560972;11684888:104528258,1,20120829,2011-08-19,2012-08-29,12
13802003,20111022,1,26680928161,121408024,50008168,21458:32270;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;13023209:3235337;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;22009:29800;122217803:3290137;21477:4195556;21477:30731631;21477:106779;21477:4069612;25935:31381;21475:20145005;21475:234713719;21475:493281617,2,20140912,2011-10-22,2014-09-12,35
14342858,20110207,0,17894670737,50023598,28,1628665:3233941;32959:27062789;21475:385579823;11666049:62519847,1,20141105,2011-02-07,2014-11-05,45
14785577,20080820,0,19390785189,50011993,28,21458:143610650;1633959:30680418;21475:137325;1628665:3233942;1628665:31614;1628665:61550;1628665:3233940;1628665:3233937;1628665:3233938;1628665:82340;32549:99063,1,20130911,2008-08-20,2013-09-11,61
16031078,20120325,0,14738743406,50010555,50008168,21458:138443964;17006398:45258813;13023209:46527077;25935:31381;1628665:29778;1628665:29782;1628665:29796;1628665:29784;1628665:29787;1628665:3233939;1628665:3233942;1628665:3233941;122217801:3275004;122217801:3261251;122217801:3238327;122217801:3228688;122277773:38363838;32047:93471;22066:30993;122217803:30916;22009:3228791;33069:104912;1628348:3229645;122217806:30902,1,20141123,2012-03-25,2014-11-23,32
16992440,20120516,0,36645240582,50012474,28,1628665:3233942;1628665:3233938;1628665:82340;21475:135183931,3,20140224,2012-05-16,2014-02-24,21
17830874,20130927,2,20447923345,50014271,50014815,21458:226481757;39697969:359041591;116439521:47371;3748803:82310,1,20140115,2013-09-27,2014-01-15,4
21185033,20060407,1,15851569810,50010558,50008168,21458:157888367;1633959:185607583;25935:21991;1628348:3229644;3079382:29641138;8151548:3297582;1627349:140223;1628366:30916;13394971:30993;3988915:29447291;13395135:30912;13399649:3306112;32047:93470;1628665:3233939;1628665:92012;1628665:61550;1628665:3233938;1628665:82340;1628665:29784;22019:31001;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232,1,20121105,2006-04-07,2012-11-05,79
22337360,20040912,0,36174768297,50013176,28,2397831:16560881;21475:275708185,1,20140322,2004-09-12,2014-03-22,114
22775189,20120419,0,23946808667,50018824,38,1628149:137594;22757:29230,1,20140303,2012-04-19,2014-03-03,23
23256752,20120712,1,19386943590,121398041,28,1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;22277:125113;22277:131623;22277:2054;22277:93943;22277:21671;21475:135183931;11666049:40203,1,20140513,2012-07-12,2014-05-13,22
23779676,20100109,1,35815090306,50012451,50008168,21458:108838;1633959:365047922;33030:44428977;33162:33976;3156768:4195556;3156768:30731631;3156768:106779;3156768:3979320;3156768:4069612;25935:31381;13512069:48867;1628324:3229558;1628324:3229505;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;1628324:104936;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232,1,20131111,2010-01-09,2013-11-11,46
24466085,20110903,0,13006065985,50012428,28,2397831:16560881;36099:31158;11684888:104528258;21475:137319;21458:30992;1628665:3233941;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784,1,20130427,2011-09-03,2013-04-27,19
25176194,20140913,1,18407251501,50016704,50022520,21458:3662539;5261385:3352843;13023209:3352843;21948:52657772;5261480:114541;21479:29800;122277773:114414;122217941:31484;1629333:65092868;122218045:106713;1629341:3272628;122218049:3271277;1629337:117245;22061:47029;122218046:117230;21477:114412;122217803:3230095;22066:65007541;122509742:17632913;1628665:92012;1628665:3233938;1628665:29793;21967:31457;21967:31458;21967:31461;21967:31462;21967:31465;21967:31466;21967:31469;21967:31470;21967:31473;21967:31474;21967:82020;21967:82023;21967:82024;21967:82026;21967:82027;21967:82030;21967:82029;21967:82032;21967:82033;21967:65572652;21967:7333702;21967:75367543;21967:49249;21967:3773385;21967:51223;21967:32124145;21967:7676814,1,20140609,2014-09-13,2014-06-09,-3
26184254,20121221,0,7161010744,50010558,50008168,21458:234832296;13023209:328557914;25935:31381;1628348:11468;10144346:29641138;122217965:114518;122217803:30916;22066:30993;33069:29447291;22061:14033338;33203:3502330;1628665:29793;1628665:131622;1628665:29796;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;32047:93470,1,20140317,2012-12-21,2014-03-17,15
27488537,20090616,0,40537997104,50013207,50008168,1628665:29790;1628665:31614;1628665:29778;1628665:3233938;1628665:29782;22121:30905;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;25935:21991;32047:93471;22009:21671;22066:31379;22061:14033338;122217806:30902;1628348:11468;13023209:12983699;21458:64450589,1,20140811,2009-06-16,2014-08-11,62
31036295,20120205,1,35401823936,50006602,50008168,30497:30035;30498:30690;5426651:29841;1628366:30916;21458:3548430,1,20131017,2012-02-05,2013-10-17,20
32802731,20051130,0,25934548148,50012359,122650008,21458:111939570;1633959:4045308;1628366:32799;8185022:3704329;8185016:135738;23654:46082;7222700:139386;25935:21991;25935:21990;25935:31381;1628665:3233941;1628665:3233942;1628665:3233938;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:29799;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;39124336:29862,1,20130827,2005-11-30,2013-08-27,93
33702305,20130318,0,40517200867,50018831,50014815,21458:121876159;14101819:667039952;139264218:553375966;123923464:29775;25935:51746;7250727:3218944;33337:45388404;22757:29230;122217774:44947,2,20141103,2013-03-18,2014-11-03,20
34296803,20090414,0,2871416722,50008875,28,21475:137325;2397831:16561025,1,20130924,2009-04-14,2013-09-24,53
35497496,20091020,1,37251899549,50023536,28,11666049:40203;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;11684888:11468;21475:135183931;21458:21059837,1,20140409,2009-10-20,2014-04-09,54
36134771,20141117,1,15770194630,50009542,50014815,21458:50087;5799689:138242266;21489:82362;1633959:138242266;2191842:13613106;5229140:50708;1628665:3233942;1628665:3233938;21479:104453110,1,20130724,2014-11-17,2013-07-24,-16
37050995,20121022,0,21297820700,50009542,50014815,21489:24122327;1628665:3233941;1628665:3233942;21458:21909;2191842:13613106;21475:108284;5229140:47142;21479:104453110;3220477:64247728,1,20130429,2012-10-22,2013-04-29,6
37613228,20120321,0,22205176670,50018831,50014815,21458:3218884;7255196:215404399;34833747:15911595;21487:29775;6798969:10797089;7250727:3218944;33337:3223235;33595:28481,1,20131012,2012-03-21,2013-10-12,19
38060393,20110801,1,14027224169,50018436,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;21458:127150716,1,20120707,2011-08-01,2012-07-07,11
39712478,20130212,0,18404124822,50026467,50022520,21458:3970280;32422:97699;1633959:47247,2,20120917,2013-02-12,2012-09-17,-5
40183850,20120611,1,20975155801,50018614,38,21458:43521269;1633959:121446860;6940804:20760743;21475:108284;6933666:96059;33595:29230,5,20131108,2012-06-11,2013-11-08,17
41338352,20080130,0,40175289795,50010548,50008168,21458:108838;13023209:654559764;122217965:3227750;25935:31381;22061:30912;22066:30993;1628348:3229644;122217803:30914;1628665:3233940;1628665:29778;1628665:3233938;1628665:133527;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026,1,20150205,2008-01-30,2015-02-05,85
42558014,20100704,0,22369788243,50010558,50008168,25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;22019:3265977;22019:3340598;22019:3284610;22019:125938;22019:2026;22019:50793479;32047:93471;1628305:117133457;1628306:3229402;1628348:3229644;3079382:29641138;8151548:106665;1627349:11462;1628366:32799;13394971:30993;3988915:7197959;13395135:33213;13399649:3315982;21458:123416286;1633959:217154145,1,20130321,2010-07-04,2013-03-21,32
44253932,20100113,1,19862187842,121404037,28,46372201:608832016;21458:3602856;29275545:590044355;32959:9414457;10144346:21978;11684888:22986;1628665:3233939;1628665:3233941;1628665:3233942;21475:402399771,1,20140529,2010-01-13,2014-05-29,52
45661628,20131015,1,14022380103,121456023,50014815,21458:32270;5325100:64465545;13023209:64465545;2191842:13613107;21475:63635630;21596:4447778;21479:44210;1628665:3233936;1628665:29798;1628665:61550;1628665:29790;1628665:3233940;1628665:3233937;1628665:31614;1628665:29778,1,20141008,2013-10-15,2014-10-08,12
46577846,20120518,0,15739450160,50006602,50008168,30497:46155;30498:46160;1628665:3233942;1628665:31614;1628665:3233937;1628665:82340;1628324:3229496;5426651:29841;1628366:32799;25935:21991,1,20120913,2012-05-18,2012-09-13,4
47342027,20101008,1,14066344263,50013636,50008168,21458:21599;13585028:3416646;1628665:3233942;1628665:29790;1628665:3233938;25935:21990;32047:93471;22019:3265977;22019:3340598;22019:3284610;22019:34731;22135:31412;1628366:30916;8151548:29800;13529746:21983;13529646:117906617;13394971:30993;22022:110150624;13539026:117942785,1,20120911,2010-10-08,2012-09-11,23
47737028,20120320,1,24624676830,50012471,50014815,21458:30992;35451:44652,2,20141025,2012-03-20,2014-10-25,31
48419732,20100409,0,4956964934,50018412,50014815,6851452:7431151;21458:8510716;7172908:125942,2,20130517,2010-04-09,2013-05-17,37
48922355,20110715,0,18668522144,50013711,50008168,1628665:3233939;1628665:92012;22019:3248884;22019:3284610;22019:125938;22019:2026;22019:3251926;23181:31429;35779:131778;1628366:30915;25935:21991;8151548:29800;13394971:30993;13395135:21671;21458:3500706;1633959:3362760,1,20130706,2011-07-15,2013-07-06,24
49561550,20130604,1,627441547,50012798,50014815,21458:46880;5112606:4235309;2815901:4235309;1633959:4235309;3730901:110556,1,20130228,2013-06-04,2013-02-28,-4
50168231,20090428,0,35640867251,50015146,28,21475:137325,1,20131121,2009-04-28,2013-11-21,55
51150884,20081129,1,41074778874,50007011,50008168,1628665:29793;1628665:29782;21475:38370767;21475:7662460;21475:38370940;21967:29772;21967:29773;21967:29774,1,20140912,2008-11-29,2014-09-12,70
51598634,20110612,0,12758074281,50013177,28,21458:3467176;2889340:3394564;2397831:16561212;1627584:28619;11684888:104528258;2397831:16561295;21475:11488282,1,20130307,2011-06-12,2013-03-07,21
52404311,20100924,1,13061238376,50013636,50008168,21458:216291676;13023209:3379870;35044286:3379870;25935:31381;22135:31412;122217803:30914;22009:29800;122277569:21983;2049128:117906617;22066:31379;22022:102274034;122277668:119686;122217803:30916;1628665:3233941;1628665:29790;1628665:3233940;1628665:3233936;1628665:29798;1628665:29787;1628665:29784;1628665:133527;1628665:29785;1628665:29782;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,1,20141215,2010-09-24,2014-12-15,51
52971251,20130617,0,14733059304,50012449,50008168,21458:46896;6593053:11468;1628665:3233941;1628665:3233942;1628665:31614;1628665:3233937;1628665:3233938;1628665:82340;25935:31381;122217801:3275004,1,20140226,2013-06-17,2014-02-26,8
53538638,20131106,1,39574997596,121408024,50008168,21458:41144668;13023209:634626299;22009:104582;122217803:3290137;21477:30731631;21477:106779;21477:3979320;21477:24927057;21477:28695579;21477:4069612;21475:493281615;21475:20145005;21475:234713719;21475:493281617;21475:493281618;21475:493281619;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;122217801:34731;122217801:3238422;122217801:3251926;122217801:3377924,1,20140909,2013-11-06,2014-09-09,10
54451652,20100602,0,19556758674,50006602,50008168,21458:128778281;13023209:7510992;10984217:21986;21479:106713;122217803:30914;25935:21991;21967:29774;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:29799;21475:3472605;21475:3473865;21475:3229496;21475:38368874;21475:19811010,1,20141230,2010-06-02,2014-12-30,54
54925736,20130428,0,12310877181,50006602,50008168,21458:3375978;30497:46156;1633959:183823641;1628665:92012;1628665:3233939;1628665:3233941;1628665:3233942;1628324:3472605;1628324:7202757;1628324:9319927,1,20131019,2013-04-28,2013-10-19,6
55867871,20120623,1,38258666401,50010558,50008168,25935:21990;1628665:29793;1628665:29796;1628665:29782;122217801:3340598;122217801:3284610;122217801:34731;122217801:2026;122217801:50793479;32047:93471;1628348:11468;10144346:29641136;22009:29800;122217965:3218241;122217803:30915;22066:3086;33069:104880;22061:14033338;33203:3502330;13023209:3500584;21458:306929682,1,20140430,2012-06-23,2014-04-30,22
